"rho","n","p_exp","p_case","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,100,0.5,0.1,"phi (r)","own",1000,1000,977,977,0,0.0060337307175042,0.00317745256755394,0.100479872706205,0.00224792249979679,0.100205123764583,0.997265632069171,0.0223106955873355,0.100610707783056,0.980552712384852,0.00441791859684098,0.391716845102048,"03a_2x2_to_cor_CAT",1000
0.1,100,0.5,0.1,"phi (r)","own",1000,1000,970,970,0,0.00289867160507626,0.00305811091747263,0.0967059583664072,0.00216349298442965,0.10128133536416,1.04731225536712,0.0234303320629832,0.0967010477619337,0.978350515463917,0.00467288563525909,0.39594136708722,"03a_2x2_to_cor_CAT",1000
0.25,100,0.5,0.1,"phi (r)","own",1000,1000,691,691,0,-0.000823633829033935,0.00256932489308652,0.0812491871112203,0.00181769613036376,0.107266598262008,1.3202174947938,0.0295357321943449,0.0812127289808203,0.972503617945007,0.00622077317180963,0.419645822047065,"03a_2x2_to_cor_CAT",1000
0,300,0.5,0.1,"phi (r)","own",1000,1000,993,993,0,-0.00199629681037763,0.00182522663711975,0.0577187341930803,0.00129127593176582,0.0577087625440005,0.999827237218222,0.0223680034808973,0.0577243971430602,0.959718026183283,0.0062395400005187,0.22600719092822,"03a_2x2_to_cor_CAT",1000
0.1,300,0.5,0.1,"phi (r)","own",1000,1000,998,998,0,0.00273338293841773,0.00171220154706215,0.0541445670198039,0.00121131513374276,0.0583283687567522,1.07727094272299,0.0241005638771551,0.0541864732743543,0.968937875751503,0.00549159210551682,0.228421002322077,"03a_2x2_to_cor_CAT",1000
0.25,300,0.5,0.1,"phi (r)","own",1000,1000,981,981,0,-0.00158679713382185,0.00143794297147509,0.0454717493529181,0.00101728799731285,0.0659932849652133,1.45130297172036,0.0324683592473409,0.045476699906318,0.99388379204893,0.00248928385268846,0.25754977003645,"03a_2x2_to_cor_CAT",1000
0,25,0.3,0.3,"phi (r)","own",1000,1000,886,886,0,-0.000339279242949141,0.00648964211937235,0.20522050296579,0.00459116610731858,0.190757432375408,0.929524241577399,0.0207951941067632,0.205118147644471,0.975169300225734,0.00522778392282783,0.743223264251784,"03a_2x2_to_cor_CAT",1000
0.1,25,0.3,0.3,"phi (r)","own",1000,999,927,927,0.001,-0.00309360677528189,0.00668153585932828,0.211183045053457,0.0047269257359145,0.189414984562737,0.896923256858952,0.0200758996770486,0.211099990524611,0.973031283710895,0.00532051499957005,0.739563125125645,"03a_2x2_to_cor_CAT",1000
0.25,25,0.3,0.3,"phi (r)","own",1000,1000,931,931,0,0.00436288503024921,0.00660236273266477,0.208785041738341,0.00467091150002667,0.18531109998228,0.8875688528229,0.0198565736663818,0.208726225534345,0.969924812030075,0.00559755499778916,0.729530112863322,"03a_2x2_to_cor_CAT",1000
0.5,25,0.3,0.3,"phi (r)","own",1000,1000,893,893,0,-0.0217043506329845,0.00622933270963512,0.196988796654353,0.00440700745612977,0.171944592872297,0.872864831871635,0.019527617243134,0.198082963067807,0.944008958566629,0.00769345824646628,0.695772649648561,"03a_2x2_to_cor_CAT",1000
0.75,25,0.3,0.3,"phi (r)","own",1000,1000,544,544,0,-0.000232910472585377,0.0048359101568069,0.152924906554518,0.00342121590090346,0.146367999613404,0.9571233549273,0.0214126378415406,0.152848602430482,0.917279411764706,0.0118102252336087,0.633115338255922,"03a_2x2_to_cor_CAT",1000
0,50,0.3,0.3,"phi (r)","own",1000,1000,986,986,0,-0.00150556450546255,0.00457160557891313,0.144566861932981,0.00323423082565367,0.138413497019327,0.957435854722314,0.0214196290458632,0.144502403841807,0.962474645030426,0.00605227420283899,0.540296884998742,"03a_2x2_to_cor_CAT",1000
0.1,50,0.3,0.3,"phi (r)","own",1000,1000,988,988,0,-0.000901762145556848,0.00457579918340586,0.144699475351011,0.00323719763560411,0.137432858836764,0.949781320930025,0.0212483828223787,0.144629918770834,0.958502024291498,0.00634499816717834,0.536855612464041,"03a_2x2_to_cor_CAT",1000
0.25,50,0.3,0.3,"phi (r)","own",1000,1000,997,997,0,-0.0024447113190294,0.00482141395609749,0.152466496437911,0.00341096041005239,0.134390645824501,0.881443785777739,0.0197195444718501,0.152409852427423,0.933801404212638,0.00787415701833483,0.527135377642402,"03a_2x2_to_cor_CAT",1000
0.5,50,0.3,0.3,"phi (r)","own",1000,1000,988,988,0,-0.00204789809243063,0.00437135756393393,0.138234463690363,0.00309256324483502,0.12298314872411,0.889670675755542,0.0199035953726562,0.138180505395687,0.94331983805668,0.00735642061581035,0.49167492324088,"03a_2x2_to_cor_CAT",1000
0.75,50,0.3,0.3,"phi (r)","own",1000,1000,882,882,0,0.00143112571012421,0.00318999184133428,0.100876399359708,0.00225679354194853,0.098070729803975,0.972187056897934,0.0217496410012583,0.100836104747405,0.954648526077097,0.00700621021380341,0.418243787912749,"03a_2x2_to_cor_CAT",1000
0,100,0.3,0.3,"phi (r)","own",1000,1000,992,992,0,0.00152364459716533,0.00313661968702525,0.0991886236472429,0.00221903484563973,0.0988673395726212,0.99676087778207,0.0222994032907961,0.0991507245098685,0.951612903225806,0.00681301127409354,0.386598859284093,"03a_2x2_to_cor_CAT",1000
0.1,100,0.3,0.3,"phi (r)","own",1000,1000,993,993,0,0.00652620340588331,0.00323778303218146,0.102387689511397,0.00229060392649824,0.0983461741182704,0.960527330849904,0.0214887911432826,0.102544366278278,0.940584088620342,0.00750197428560344,0.384715632848085,"03a_2x2_to_cor_CAT",1000
0.25,100,0.3,0.3,"phi (r)","own",1000,1000,999,999,0,0.00177161390199637,0.00318807590466314,0.100815812122373,0.00225543809224168,0.096363886605391,0.955840999310916,0.0213839491503115,0.100780964282634,0.951951951951952,0.00676647754338738,0.377665598934604,"03a_2x2_to_cor_CAT",1000
0.5,100,0.3,0.3,"phi (r)","own",1000,1000,1000,1000,0,0.000340780686172043,0.00293684601730997,0.0928712255189378,0.00207770284540608,0.0877800441922666,0.945180207343845,0.0211454473142423,0.0928254038307191,0.946,0.00714730718522718,0.347121002925121,"03a_2x2_to_cor_CAT",1000
0.75,100,0.3,0.3,"phi (r)","own",1000,1000,996,996,0,0.000932617026246796,0.00229621891146406,0.0726128176657894,0.00162448440875155,0.0689349746041593,0.949349947022331,0.0212387321820383,0.0725824940505179,0.950803212851406,0.00685305191612545,0.282861616650518,"03a_2x2_to_cor_CAT",1000
0,300,0.3,0.3,"phi (r)","own",1000,1000,998,998,0,-0.00117702590156184,0.00190119944681954,0.0601212053820191,0.00134502370129694,0.0575013460985825,0.956423706630803,0.0213969854018502,0.0601026635618031,0.948897795591182,0.00697050536212288,0.225199936567693,"03a_2x2_to_cor_CAT",1000
0.1,300,0.3,0.3,"phi (r)","own",1000,1000,999,999,0,0.00376524650499162,0.00185433004812242,0.058639064857565,0.00131186544837475,0.0572911165539996,0.977012793317226,0.0218576017418808,0.0587305582187475,0.948948948948949,0.00696371557232245,0.224402837105161,"03a_2x2_to_cor_CAT",1000
0.25,300,0.3,0.3,"phi (r)","own",1000,1000,1000,1000,0,-0.000835041210449685,0.00191273819804626,0.060486092734324,0.00135318691316262,0.056196494079065,0.929081240639887,0.0207852833480406,0.0604616088164558,0.935,0.0077958322198467,0.220246225533673,"03a_2x2_to_cor_CAT",1000
0.5,300,0.3,0.3,"phi (r)","own",1000,1000,1000,1000,0,-0.00124674034181741,0.00171050669930232,0.0540909712277206,0.00121011609572974,0.0511963856471949,0.946486714606404,0.0211746763229239,0.054078292286921,0.935,0.0077958322198467,0.201226786387237,"03a_2x2_to_cor_CAT",1000
0.75,300,0.3,0.3,"phi (r)","own",1000,1000,1000,1000,0,0.000314387802015203,0.00132870639684377,0.0420173855566188,0.000940007424686234,0.0398958802945042,0.949508870339971,0.0212422875936033,0.0419975483571911,0.94,0.00750999334220744,0.158556974883172,"03a_2x2_to_cor_CAT",1000
0,25,0.5,0.3,"phi (r)","own",1000,1000,944,944,0,0.000886729995569044,0.00647855924572749,0.204870031728413,0.00458332541088046,0.190110029007254,0.927954310366263,0.0207600718121424,0.204769491039524,0.970338983050847,0.00552164855620839,0.740847434082739,"03a_2x2_to_cor_CAT",1000
0.1,25,0.5,0.3,"phi (r)","own",1000,999,953,953,0.001,0.00775436412462111,0.00622515226567413,0.196758146489788,0.00440405216317432,0.189513288998052,0.963178868977035,0.0215589039494345,0.196812463661079,0.972717733473242,0.00527700116553624,0.739564415306744,"03a_2x2_to_cor_CAT",1000
0.25,25,0.5,0.3,"phi (r)","own",1000,1000,899,899,0,0.00921737243464824,0.00614690237841713,0.194382120705044,0.00434869124455112,0.186011684316451,0.956938239184591,0.0214084964564862,0.194503430292474,0.972191323692992,0.0054838577788916,0.731113457201091,"03a_2x2_to_cor_CAT",1000
0.5,25,0.5,0.3,"phi (r)","own",1000,999,596,596,0.001,-0.00191216912340071,0.00522108412355839,0.165022603620983,0.00369371315706803,0.176257843104659,1.06808303370052,0.0239069816367817,0.164951072676656,0.958053691275168,0.00821142761472089,0.708510428302062,"03a_2x2_to_cor_CAT",1000
0,50,0.5,0.3,"phi (r)","own",1000,1000,981,981,0,-0.00317763705024141,0.00449017545674285,0.141991815370943,0.003176622222568,0.137771588566328,0.970278379823587,0.0217069403287284,0.141956371234005,0.955147808358818,0.00660834370088887,0.537811796188235,"03a_2x2_to_cor_CAT",1000
0.1,50,0.5,0.3,"phi (r)","own",1000,1000,978,978,0,0.00105179475320681,0.00450627411222982,0.142500899556995,0.00318801138703741,0.1373324563776,0.963730452260568,0.0215604509542944,0.142433514807369,0.94478527607362,0.00730339152720895,0.536497341956567,"03a_2x2_to_cor_CAT",1000
0.25,50,0.5,0.3,"phi (r)","own",1000,1000,985,985,0,-0.00611801994128278,0.00414781638166538,0.131165470822209,0.00293441666591079,0.135718257451175,1.03471025263301,0.0231484017148893,0.131242548448579,0.965482233502538,0.00581668266731758,0.532032561609514,"03a_2x2_to_cor_CAT",1000
0.5,50,0.5,0.3,"phi (r)","own",1000,1000,826,826,0,-0.00601981734507002,0.00358655574895293,0.113416851218623,0.00253734688195624,0.131480279985632,1.15926582842782,0.025934942678401,0.113519852709008,0.978208232445521,0.00508009532871449,0.525146541673573,"03a_2x2_to_cor_CAT",1000
0,100,0.5,0.3,"phi (r)","own",1000,1000,990,990,0,-0.00216644625237852,0.00312758658887068,0.0989029720022798,0.00221264428459977,0.0986909501552243,0.99785626414694,0.0223239091305154,0.0988772449170046,0.953535353535354,0.00668978439458418,0.385912026514957,"03a_2x2_to_cor_CAT",1000
0.1,100,0.5,0.3,"phi (r)","own",1000,1000,993,993,0,0.0022573260171564,0.00311316911749091,0.0984470515256761,0.00220244449164748,0.0983265721500226,0.998776201279913,0.0223444898430892,0.0984237047305818,0.947633434038268,0.0070692381219251,0.384623458080003,"03a_2x2_to_cor_CAT",1000
0.25,100,0.5,0.3,"phi (r)","own",1000,1000,1000,1000,0,0.00426390060467166,0.00304982455094296,0.0964439204487997,0.00215763070659305,0.0966858641137774,1.00250864610078,0.0224279916078317,0.0964899435698321,0.967,0.00564898220921256,0.378979470698623,"03a_2x2_to_cor_CAT",1000
0.5,100,0.5,0.3,"phi (r)","own",1000,1000,964,964,0,-0.000769466125592488,0.00250917178829119,0.0793469789163798,0.00177514017875559,0.0962020561684525,1.21242241963409,0.0271241549471553,0.0793110282256616,0.987551867219917,0.00357103039199504,0.380955525529705,"03a_2x2_to_cor_CAT",1000
0,300,0.5,0.3,"phi (r)","own",1000,1000,996,996,0,-0.00178681993071307,0.00180413396562876,0.0570517253545881,0.00127635369773798,0.057474853016287,1.00741656205959,0.0225377908583063,0.057051180461356,0.944779116465863,0.00723747620397181,0.225095292498753,"03a_2x2_to_cor_CAT",1000
0.1,300,0.5,0.3,"phi (r)","own",1000,1000,997,997,0,-0.000610599783500553,0.00188791071772592,0.0597009788705712,0.00133562244903961,0.0572629821899751,0.959163204243576,0.0214582730822187,0.059674244891091,0.944834503510532,0.00723042888021967,0.224290777733422,"03a_2x2_to_cor_CAT",1000
0.25,300,0.5,0.3,"phi (r)","own",1000,1000,1000,1000,0,-0.00156479198403096,0.00173874906427766,0.0549840732260391,0.00123009645619958,0.0562620193919686,1.02324211523355,0.0228918380529668,0.0549788471520747,0.954,0.00662449998113065,0.220507679409148,"03a_2x2_to_cor_CAT",1000
0.5,300,0.5,0.3,"phi (r)","own",1000,1000,999,999,0,0.000216319626541971,0.0014187049118251,0.0448633884903565,0.00100367782809073,0.0549676340378485,1.22522252303042,0.0274105171772157,0.0448414729618759,0.985985985985986,0.00371906612983786,0.21613502182443,"03a_2x2_to_cor_CAT",1000
0,25,0.3,0.5,"phi (r)","own",1000,1000,942,942,0,-0.00823660920418805,0.00648023468818919,0.204923013871089,0.00458451072040963,0.190090436040641,0.927618779607745,0.0207525653621327,0.204986072462446,0.975583864118896,0.005028579487926,0.740860962452476,"03a_2x2_to_cor_CAT",1000
0.1,25,0.3,0.5,"phi (r)","own",1000,999,952,952,0.001,0.000216811104355404,0.00630064034157194,0.199144095180173,0.00445745702939498,0.18958243626293,0.951986229325089,0.0213083782672699,0.199044516587298,0.973739495798319,0.00518268064791486,0.739650629328903,"03a_2x2_to_cor_CAT",1000
0.25,25,0.3,0.5,"phi (r)","own",1000,999,909,909,0.001,-0.00696453856822672,0.00601313289571191,0.190056858477328,0.00425405673734904,0.186767349651167,0.982691975167243,0.0219956672502704,0.190089338166342,0.971397139713971,0.00552867678229896,0.732989551488206,"03a_2x2_to_cor_CAT",1000
0.5,25,0.3,0.5,"phi (r)","own",1000,1000,593,593,0,-8.7592191568264e-05,0.00510834499138312,0.161540052466839,0.00361395281242367,0.176153793855494,1.09046512716501,0.024395742436551,0.161459285997523,0.967959527824621,0.00723187159798279,0.708182167823531,"03a_2x2_to_cor_CAT",1000
0,50,0.3,0.5,"phi (r)","own",1000,1000,980,980,0,-0.00683380681862739,0.00452773846273465,0.143179661917909,0.00320319656932338,0.137750625003345,0.962082345761671,0.0215235797324153,0.143271127890354,0.954081632653061,0.00668610124697696,0.537734747239902,"03a_2x2_to_cor_CAT",1000
0.1,50,0.3,0.5,"phi (r)","own",1000,1000,990,990,0,-0.00770465437819124,0.00456646831323288,0.144404407328031,0.00323059641259335,0.137456222710503,0.951883846579942,0.0212954202497515,0.144537683397762,0.952525252525253,0.00675852591564767,0.536939042226246,"03a_2x2_to_cor_CAT",1000
0.25,50,0.3,0.5,"phi (r)","own",1000,1000,990,990,0,-0.00408958513596728,0.00415123175165119,0.131273474304282,0.00293683290561005,0.135627931705142,1.03317088561827,0.0231139631984513,0.13127153932763,0.975757575757576,0.004888114745681,0.531810858917705,"03a_2x2_to_cor_CAT",1000
0.5,50,0.3,0.5,"phi (r)","own",1000,1000,837,837,0,0.00365856243962574,0.00348237403739363,0.110122336228002,0.00246364242579128,0.130874822706491,1.1884493844693,0.0265878333567317,0.110128048591181,0.982078853046595,0.00458557025182082,0.523504941867301,"03a_2x2_to_cor_CAT",1000
0,100,0.3,0.5,"phi (r)","own",1000,1000,993,993,0,-5.62696960633109e-05,0.00316286350024845,0.100018525889976,0.00223760130948794,0.0986665912038141,0.986483157253792,0.0220694714785844,0.0999685199548407,0.95166163141994,0.00680632449083945,0.385819460909864,"03a_2x2_to_cor_CAT",1000
0.1,100,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,0.000480459818732422,0.00331701663290245,0.104893275966344,0.00234665857720157,0.0982936711012962,0.937082669940015,0.0209642902722122,0.10484191711928,0.938755020080321,0.00759769254988957,0.384506264298809,"03a_2x2_to_cor_CAT",1000
0.25,100,0.3,0.5,"phi (r)","own",1000,1000,999,999,0,0.00674433259175376,0.0029737919337582,0.0940395579811248,0.00210384062562274,0.0967377681635625,1.02869228907881,0.0230137686255739,0.0942341819560622,0.965965965965966,0.00573660415128958,0.379185994160982,"03a_2x2_to_cor_CAT",1000
0.5,100,0.3,0.5,"phi (r)","own",1000,1000,974,974,0,-0.005624607974985,0.00251558992821386,0.0795499383213528,0.00177968075987594,0.09522894796937,1.19709644003343,0.0267812841467862,0.07970884962861,0.974332648870637,0.00506716067085262,0.37690287441997,"03a_2x2_to_cor_CAT",1000
0,300,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,0.00125559892373326,0.00184616029743443,0.058380714656667,0.00130608567165147,0.0574709026546526,0.984415881042825,0.0220232226470247,0.0583650243265316,0.943775100401606,0.00729909359666498,0.225080199991589,"03a_2x2_to_cor_CAT",1000
0.1,300,0.3,0.5,"phi (r)","own",1000,1000,996,996,0,-0.000176807761086501,0.00181679618740397,0.0574521399650667,0.00128531172075194,0.0572639425136457,0.996724274299697,0.0222985844025015,0.0574236789065576,0.946787148594378,0.00711221330976229,0.224294105138793,"03a_2x2_to_cor_CAT",1000
0.25,300,0.3,0.5,"phi (r)","own",1000,1000,1000,1000,0,-0.00155541528777369,0.0016782826440448,0.053071957127112,0.00118731884626401,0.0562703786947267,1.06026575503809,0.0237201260543295,0.0530682138137902,0.968,0.00556560868189635,0.220540065844983,"03a_2x2_to_cor_CAT",1000
0.5,300,0.3,0.5,"phi (r)","own",1000,1000,1000,1000,0,0.00235637140231116,0.00148371547432471,0.0469192029850316,0.00104967023964066,0.0549886849453012,1.17198676547946,0.0262195338094078,0.0469549005251579,0.981,0.00431729081716764,0.216239885055251,"03a_2x2_to_cor_CAT",1000
0,25,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,-0.011227208332497,0.00641184975903816,0.202760492533624,0.00453613107740398,0.188775114349793,0.9310251321198,0.0208287718326214,0.202969839439476,0.964539007092199,0.0058867659253251,0.735926182908078,"03a_2x2_to_cor_CAT",1000
0.1,25,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,-0.00242500743525769,0.00650000256903503,0.205548129150965,0.00459849571725282,0.187900492916743,0.914143532674721,0.0204510989096459,0.205459640866827,0.968591691995947,0.00555180321504435,0.733512313338508,"03a_2x2_to_cor_CAT",1000
0.25,25,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,0.00185541114953536,0.0063525784320704,0.200886168602037,0.00449419894886675,0.18294980921029,0.910713816105082,0.0203743697415332,0.200794272909872,0.951367781155015,0.00684664303925575,0.719771150187446,"03a_2x2_to_cor_CAT",1000
0.5,25,0.5,0.5,"phi (r)","own",1000,1000,926,926,0,-0.00641805077393828,0.00561204212094472,0.177468354269875,0.00397029868590313,0.167033610453811,0.941202228087405,0.0210564524853931,0.177495670725309,0.966522678185745,0.00591120314417148,0.676442745354418,"03a_2x2_to_cor_CAT",1000
0.75,25,0.5,0.5,"phi (r)","own",1000,1000,632,632,0,0.00217338534326977,0.00416610639187105,0.131743851728985,0.00294735612750423,0.13688426666903,1.03901825301585,0.0232447797329829,0.13169589830276,0.957278481012658,0.00804422023059319,0.59857355581091,"03a_2x2_to_cor_CAT",1000
0,50,0.5,0.5,"phi (r)","own",1000,1000,977,977,0,-0.00539433995713282,0.00470528813499388,0.148794275539465,0.0033288059669832,0.137131842072225,0.921620415671523,0.0206183707528936,0.148817658899924,0.952917093142272,0.00677660092538272,0.535353872041641,"03a_2x2_to_cor_CAT",1000
0.1,50,0.5,0.5,"phi (r)","own",1000,1000,981,981,0,-0.00115620639305151,0.00445182656355964,0.140779116888888,0.00314949189158868,0.13663403155393,0.970556106427138,0.021713153591784,0.140713459930053,0.954128440366973,0.00667944949188473,0.533672680430988,"03a_2x2_to_cor_CAT",1000
0.25,50,0.5,0.5,"phi (r)","own",1000,1000,999,999,0,0.00477901944093018,0.00444138602236699,0.140448957987152,0.00314210562005258,0.132864465393825,0.945998228096354,0.0211637479669535,0.140460040284396,0.950950950950951,0.00683300298303749,0.520905854341957,"03a_2x2_to_cor_CAT",1000
0.5,50,0.5,0.5,"phi (r)","own",1000,1000,999,999,0,-0.000732282776661144,0.0038644639718494,0.122205080867049,0.00273395600006132,0.119547228454407,0.978250884547643,0.0218853001560875,0.122146158130321,0.963963963963964,0.00589679678768064,0.476902936873155,"03a_2x2_to_cor_CAT",1000
0.75,50,0.5,0.5,"phi (r)","own",1000,1000,932,932,0,-0.00273372513454678,0.00291962759435531,0.0923267311764095,0.00206552148957216,0.0936766558938538,1.01462116875843,0.0226989713720183,0.0923210394089155,0.969957081545064,0.00559164205247149,0.397099881396568,"03a_2x2_to_cor_CAT",1000
0,100,0.5,0.5,"phi (r)","own",1000,1000,987,987,0,-0.000176186530659642,0.00313457629623221,0.0991240059566846,0.00221758922716333,0.0985257512464443,0.993964583004225,0.0222368449517189,0.0990745882153316,0.951367781155015,0.00684664303925575,0.385263781620443,"03a_2x2_to_cor_CAT",1000
0.1,100,0.5,0.5,"phi (r)","own",1000,1000,995,995,0,0.00173355399855599,0.00313254539573369,0.0990597832439198,0.00221615244507818,0.0980154396452453,0.989457441108033,0.0221360117658743,0.099025416056394,0.947738693467337,0.00705542040972415,0.383393169323827,"03a_2x2_to_cor_CAT",1000
